id	tweet	subtask_a
23095	m metiner sen önce kendini allah indinde akla sonra hakkında yorum yap . akrabaya kıyakları unutmadı	OFF
33939	kpss 225 tl olmuş sınava girip atanılamayacağım kesin olduğundan o parayla içerim ben	NOT
29988	bir daha öyle bir halt yersen pastan benden	NOT
29893	anılarım istanbul trafiği gibi ağır ağır akıyor gözümün önünden .	NOT
44593	okul açılınca buralarda olur muyum acaba ru dmşms	NOT
22177	hala niye bana kustuğunu söylemedin	NOT
35449	fizik bütün yaşam enerjimi somurdun	NOT
30827	sen ilk önce bir adını sanını yaz . .	OFF
17973	dertliyim diye içiyorsun mutlu oluyor gene içiyorsun yani sadece bana mı anlamsız geliyor	NOT
11418	akp devrinde yapılan tek gerçek icat zaman makinesi oldu . ülkeyi 200 yıl geriye götürdüler	OFF
31310	o çok sevindim yakaladığıma bu güzelliği o zaman . yozgat , bu arada .	NOT
44874	afedersin alevi çünkü biz cem e bile çorapla gidiyoruz ghghgg	NOT
28756	chp'de bir istifa daha chp'de 31 mart yerel seçimleri için aday belirleme noktalanırken , aday olamayanlar ise bir bir istifa ediyor . . . hangi partiden olursa olsun ve özellikle chp'de aday gösterilmediği için partiden istifa edenlerden chp'ye hiç bir zaman hayır gelmez .	NOT
36335	yapılan kalleşliği asla unutmayız bekleyin	OFF
24473	gelmez mi amk fetöcü piçidir kendi fener maçında yırtınan kayseri nedense bu akşam yarısını koşmadı amk ertuğrul . piçinin	OFF
43319	2 ay önce yaptığım şeye bakıp nasıl yıkık bir malmışım diyorum 2 ayda çok şey değişmemiştir büyük ihtimal hala öyleyim :/ /	NOT
18629	sağ kolum çok acıyor kesin sen sarılamadığı için ...	NOT
17439	öleceğiz diye gülmiyah mı amg ! ! !	OFF
26937	yok kız yanlış cevap . kopya verim erdoganların iki dudağı	NOT
13900	kalbimin pek çok yeri yamalı	NOT
30295	" mansur çalar " pfdk yahu ne jileti satırla saldırdı . babası kasaptı baba mirası mesleğini unutmak istemeyince faşistleri görünce kendini tutamayıp birden satırla saldırdı . ben şahidiyim . ;)	OFF
36174	aslında herkes haklı ben de bazen beni anlamakta zorluk çekebiliyorum	NOT
14189	galatasaray alanyaspor maçında elinden geleni yaptı ama rakipleri de hakemle maç aldı bide beşiktaş bizim maçta oynamadı ancak yerde yattılar bide yine oyun peşine düşecekti ama galatasaray izin vermedi ve galatasaray maçı aldı	OFF
11819	uyku bastığına göre iyi geceler dostlar arv	NOT
39210	lafım tere yağ yiyen güzel insanlara değil , ekmek yiyen o piçlere	OFF
42443	dolar 6,33 u gördü yine birileri vurgunu yaptı çekti parayı ve şimdi 6 seviyelerinde . amk 2 gün daha beklesen ne olurdu . .	NOT
37228	takma . rahat ol . tuzak kuranların en hayırlısı allahtır . devlet aklı başka çalışır . temmuz ayı bitmeden kandil ! yakanlar görür	NOT
39048	kafamın bozuk olduğu şu günlerde kanatlılarla uğraşmak iyi geliyor zeka seviyesi sıfır birde laf sokmaya çalışıyorlar :)	OFF
37191	derbiden sonra da galatasaray'ı şampiyonluktan ettik demişti ne oldu sonuç	NOT
10309	bu sefer almanyaya gidecek gibiyim . 1 bürocudan kararan bilekliklerden alırım 3 büroya	NOT
16109	kaç delege oy kullanacak yazık bu şehre	NOT
12347	dayak atmak istiyorum şu an	NOT
20920	imamın konuşma özgürlüğü yok yanlış veya doğru fikrini beyan edenlerin başında neler geldiğini hepimiz biliyoruz davul bizim sırtımızda tokmak başkasının elinde	NOT
13459	kendim yaptım , annem kek yapmıyor şekeri çıkar diye	NOT
21269	öğretmen ziya selçuk olarak bize anlayacağınızı ve mağdur etmeyeceğinizi biliyoruz . tercihdeğil ililceemri	NOT
32151	evet hanımeli :) beyazlı sarımtıraklı çiçekleri olurhafif rüzgarda güzel kokar , evde ve dükkanımda vardır :) )	NOT
37531	sadece iki takipçim varken aşk acısı çekeyim bari	NOT
44006	tatil nasıl gidiyor kum deniz nargile kız gece kulübü güneş	NOT
19962	dön gel birtânem dön gel nedir ki sana engel	NOT
10541	yerleşikler 170 milyar doların yüzde 5 ini satsalar dolar tl 3.70 e düşer . yüksek iken satmıyorlar sonra da üzülüyor - ;	NOT
42308	bence bir erkek bunları yaparak değil de beyefendiliğiyle dürüstlüğüyle şefkatiyle karizmadır	NOT
26005	kalır bir sokakta , bir genel telefonda , bir soru yanıtında , bir komşu suratında , kalır bir pazarda bir kahve kokusunda ...	NOT
20864	özelimizi niye çarşaf gibi takma seriyorsun ayıp ama ya dbakxbakxbsksj	NOT
34295	özel eğitime verilen uzman öğretici kursları durdurulmalıdır ! özeleğitime kurslarahayır	NOT
33846	istanbuldaki taksicilerin büyük çoğunluğu zelil ( woody allen karakteri ) gibi . . arabasına aklî binerse akp yandaşı , anti aklî binerse “ kahrolsun akp ” . . ciddiye almak bile zaman kaybı	NOT
27405	zaman size harcamadan siz zamanı harcayın . mucizelerle dolu şansımızın açık olduğu bir güne merhaba	NOT
22641	ormanları ve hayvanları koruyan insanlar ; bütün insanlığın iyiliğini de istiyor . ormanlara , hayvanlara ve insanlara kiyanlar kendilerinden başka kimsenin iyiliğini istemiyor .	NOT
11032	bu kadar okul , üniversite kurdun . bu okullardan üniversitelerden mezun olan insanlar bürokraside yer alamayacak mı . sen neden okuyup prof oldun . esnaflık yapmak için mi . böyle bir mantık olur mu ? bunu ancak okumuş cahiller söyler ...	OFF
38111	bazen . . bazı şeyler zamanla geçer . bazen sadece " zaman " geçer . .	NOT
39089	" önden yüklemeli faiz indirme " mi ?	NOT
42837	125 tl den okul açık 3 bilet alınır .	NOT
19321	burası da fena değil Atkaya'lı	OFF
46091	şu son günlerde öyle şeyler yaşadım ki artık insanlara “ bu hangi çıkar / amaç için yazıyor acaba ” diye düşünmeye başladım . ne lanet bir duyguymuş kimseyeyse güvenememek . büyümek bu olsa gerek	NOT
31916	nedir grip böyle geçmedi ya lejyoner gribi mi bu	NOT
17534	gol lazım dybala ve higuain kulübede ... baban olsun şampaoli	OFF
41018	bugün tatilin son günü‍♀️ bırakın beni tüm gün uyacağım	NOT
41225	sen başkasıyla görmek benim için kolay mı sanıyorsun ? [ how ı met you mother ]	NOT
13852	zincire vurduğum küfürlerin kilidiyle oynuyorsun . yapma !	NOT
26489	günaydın altemur aynen insan kalabilenlere	NOT
13543	ankarada yaşamak ne kadar kötü ya uyurken oyun havası uyanıyoruz oyun havası yeter gala	NOT
10719	senin göğsünde uyumak dünyanın en güzel ikinci şeyi . birincisi zaten sensin .	NOT
18493	daha iyisini yapmak için halkı daha iyi anlamak , doğru stratejiler geliştirmek , seçim zamanı mağlup bile olsan ortaya çıkacak cesaret ve özgüven gerek . teknoloji mutlaka sonuna kadar kullanılmalı ilk yapılması gereken seçim güvenliğinin sağlanması bunu yapınca gerisi gelecektir .	NOT
25123	kendime en büyük iyiliği vazgeçerek yaptım . vazgeçmek çok güzel .	NOT
18801	tamam şeyin şey görmüş hali sen bilirsin	OFF
26872	ak troller görmesin bak ararlar 155'ı ... isyana teşvikten oyarlar ne demek . . protesto edelim meclise yürüyelim ülke çapında greve gidelim ... . hain ... . vatan haini	OFF
44050	biraz sonra sana küfür edecek , son engelliden ...	NOT
38948	heceleme beni artık allahım bırak okunaksız kalayım kaderimin hepsi pek iyi olmasın varsın bak , ömrüm eriyor işte çocukluk fotoğrafımdaki kardan adam gibi yanı başımda didem madak	NOT
42496	bir cümle var ama anlamadım be kral	NOT
12139	bugün o kadar önemli maçlar varken hatta nba tarihinin en heyecanlı maçlarının olacağı gün çedi osmani izleyen tayfa nba izlemeyi bırakın gidin mehter marşı dinleyin bee valla bak : d	NOT
43557	sabah ayılınca mesaj at fazla içmeseydin tatlım keşke	NOT
31459	ben de bir süresiz nafaka mağduruyum . boşandığım eşimin evi var . babasından yetim maaşı var . çeyiz piko işleri yapıyor ve bunları elden pazarlıyor . büyük oğlum yanında , o da destek veriyor . ama eski eş , illede senden nafaka alacağım diye diretiyor . avukat hanım ne yapılabilir acaba	NOT
30735	bir sonraki şarkı sana gelsin annem -	NOT
14934	kendini muhafaza etmiş hanımlarla evlenmek isteyen beyler görüyorum instagramda orda burda başkalarıyla yazışmakta beis görmeyen .	NOT
32452	hilalin 1915 için çalışma yürüttüğü dönemler vardı , hatırlayanlarınız vardır . şimdi 1915'i ' komplo ' olarak sunuyor .	NOT
21361	oğlunun eski iş arkadaşlarından birine dm gruplarında hakaret etmek mi ? daha ne kadar düşülebilirdi acaba . tabii siz de haklısınız sıçtığı boka el sallayan bir oğlunuz olunca daha iyisini görünce kuduruyorsunuz sizin de dediğiniz gibi kedi uzanamadığı ete murdar der .	OFF
26727	aha geldim ilk tweete pazartesi iki sınavım var yapacağınız işi sikeyim elim ayağım titriyor şununla uğraştım 10 dakika	OFF
43992	insan sıkıntısını gideren şey sanat olsa gerek	NOT
10849	+ çok güzel bir rüya gördüm . - peki neden ağlıyorsun ? + gerçek olmasını isterdim .	NOT
15547	şey diyorum hep ; bu gerçekten benim hayatım mı ? ! ben böyle bir şeyi nasıl yaşadım ? çok başka bir yere gitmeyi hayal ederken ben buraya nasıl geldim ? ! veya ben şunu istemiştim ama olmadı bu nasıl mümkün olabilir ? ! vs vs.	NOT
20378	daha dün rize düşsün diye bursanın altına yattığınızı çabuk unuttunuz .	OFF
15160	seren s ve cengiz s neden var allah aşkına	NOT
30142	parmağımın çıktığını hissediyorum çekiyorum çıkıyor sonra itiyorum oturuyor	NOT
31243	benim gibi günde 15 dkkni ayırsan yeterli ;)	NOT
31364	bakın sevgili arkadaşlarım time'ima jin focusları düşürüyorsunuz ben burada yanıyorum . yapmayın . etmeyin . felsefe çalışacağım ben daha . : "	NOT
36717	çok geç kaldın ama yine de doğru karar	NOT
23054	hatırla ne olur unuttuysan biz ne yokuşlar gördük ’	NOT
25325	bir yerde okumuştum , " bana odanın ışığı kapalıymış gibi hissettirme ne olur " diyordu , ne nahif istek .	NOT
36941	işsizliğin en büyük sorun olduğu şu dönemde gençlere önem verip sözünü tutan kazanan olacak sözünüzü tutun ! ! tarımaatamayok işsizçok	NOT
30027	he he atatürk uçuyordu , 3 tane ejderhası vardı , tüm dünya ondan korktu vs. adam memleketi kurtardı büssürü büyük iş yaptı niye saçma sapan şeylerle bok atıyorsunuz adama . bırakın onu lafla büyütmeye çalışmayı da , onun ilkelere hedeflerine yakışır işler yapın .	OFF
38248	buz gibi bira olacak şimdi bir devirden	NOT
25797	merhaba , size yardımcı olabilmemiz için özel mesaj ile iletişim ve kargo bilgilerinizi iletir misiniz ?	NOT
23893	bu yaşam çok kısaçok kırık dökük hiçbir şey bilmiyoruzkendimiz hakkında bile	NOT
19579	aaah . hep söylemek istediklerimiz bunlar tarihi ile övünmeyi bilemiyor . " yeni chp " yaratmak istemeleri onları bu hale getirdi .	NOT
33331	bugün bir baktım yks ye 50 gün kalmış dedim allahım üzüntüden ders çalışmak bırakılır mı kendine gel yoksa yks sana gelecek	NOT
18090	dediğimi tekrar ederek sizin adınıza çok mutlu olduğumu belirtmek istiyorum . umudumu diri tutunuz . vaktinizden ayırıp cevaplama inceliğinde bulunduğunuz için candan yürekten teşekkür ediyorum .	NOT
19970	fadime hanım söylediğiniz proje adamlığının başını erdoğan çekiyor madem gazetecilik yapıyorsunuz bu konuda bilmeniz gerekenler var gazeteci ruşen çakır a sorun bakalım erdoğan ve hatta gül hangi hangi projenin başını çekiyor	OFF
44105	nasıl çözülür İmamoğlu destek vererek	NOT
44777	neymiş elimden telefonu düşürmüyormuşum , ee haklı tabii .	NOT
15329	niye sudan’da tarım arazisi kiraladığımızı biri bana anlatabilir mi ? ? ? hayır bizim canım konya ovası çarşamba bafra ovaları ve daha niceleri başkalarına mı lazım	NOT
27771	abdurrahim albayrak milyonlarca galatasaray taraftarıyla dalga geçiyor o açıklamaların başka bir açıklaması olamaz .	NOT
44430	adamın kolunda hilal kılıç olması türk ulusunun hayatında ne değiştirdi tam olarak ?	NOT
39969	bu ülke zenginleşecekse sanayi yatırımlarıyla zenginleşecektir . bina , avm dikerek değil , bu tür müteşebbislerin desteklenmesiyle bir yere gelecektir . sezonluk işçi çalıştıran inşaat firmaları yerine düzenli istihdam yaratan fabrikalar desteklenmediği sürece geri gitmeye devam ederiz	NOT
43546	bize anlatıyor ondan hdkdndk acıklı şeyler yaşarken halay çekiyoruz hdkdndodm	NOT
16837	millet takipçi tadına katılıp takipçi kazanır ben unf yiyorum	NOT
17649	' nin fenomen ' si ayça ben 01692760036	NOT
10574	kalbimde kırık dökük bir sen kaldın , sen zaten hep oradaydın	NOT
21342	twitterda , son derece ciddi atılan veya ilk bakışta polemiğe sebebiyet vermesi imkansız gibi gözüken tweetlerin altında ya kahkahalara boğacak mentionlar beliriyor ya da anaya bacıya kaymalı kavgalar çıkıyor . işte bu ayarsızlığa düştük kurtulamıyoruz amk yerinden .	OFF
27026	küfürbaz pislik . kıçın daha yakın , orayı hallet .	OFF
21828	- hmm bir de ; hiçbir şeyin geçtiği yok ... her şeyi geciştiriyoruz ... .	NOT
28366	öleceğiz diye gülmeyelim mı amk ¿	NOT
45653	allah belamı vermesin ki , ikinci fotoğrafta resmen eski sevdiğim çocuğa benziyor . saçını sarı yapsanız o zannedebilirdim ... .	NOT
20192	sen kıskanıyorsamsana bağırıyorsamseni kısıtlamışsamsana hesap soruyorsamseni sahiplenmişsem demek ki sen çok sevmişim	NOT
29325	istiklal caddeside kitapçı kalmadı başkanım . her yer nargile ve fuhuş yuvası oldu . sizden bu konuya değinmenizi isteriz .	NOT
19941	niye ... " başkan " olmak onu diyebilmek değil miydi ? ? ! ! ? ?	NOT
39792	zamanı geldi acil ihtiyaçlar dışında hiçbir şey alınmamalı	NOT
14908	istanbul için ezan rupi için uyku vakti	NOT
32398	istanbul bbb olan ismimi değiştirip cumhurbaşkanlığına terfi ettiriyorum kendimi çünkü niye yapmayayım	NOT
10577	kırarlar diye hayal kurmaya korkar olduk . .	NOT
13124	cb zamanı oruçlu olacağız oha random	NOT
21346	bugün ise gitseydim uyuyasım gelirdi izin günüm ya uyuyamam	NOT
21701	yaş size aşktan korumaz . ama aşk . bir dereceye kadar . size yaştan korur .	NOT
29599	geçen sene cezalı ve sakatlatsana nedeni ile fb forvetsiz kaldı diyenlere en güzel cevabı sahada aykut hoca alper potukla vermişti , hiç ağlayıp sızlamamıştı var olanları değerlendirmişti , ligi 2 ve kupada final oynatmıştı işte td . budur	NOT
13012	bahar hanım inandığınız kitabı okumadığınız belli saçlarınızı kapatmanız emrediliyor	OFF
17592	adem hak etti sonuna kadar tebrik ederiz mızmızlanmayın artık sizin adınız mahmur oldu kurtulduk sizden de oh bee hazımsızlar ağlayın	OFF
34108	sosyal medyada güçlü olmak için takipleselimmi takip edersen gt %100 yapılır	NOT
23761	tüm çiçekleri kopartabilirler ama yine de baharın gelmesini asla engelleyemezlerneruda	NOT
27214	bugün belki çok azımızın bildiği bir bilgi öğrendim . arzuhalcilik çok eski dönemlerde kazançlı işlerden biriymiş . cumhuriyet'in ilanından sonra istanbul'dan anadolu'ya da yayılmış . anadolu'daki arzuhalcilerin en ünlüsü kemal sadık gökçeli'dir .	NOT
20110	“ sevgilim , gerçek şu benim değilsin . “	NOT
18263	yazıştığını görüyorum . seni mutlu eden birileri var be adam . sen artık başkalarının mı supermanısın ?	NOT
42153	cevap yok ki dm den ulaşıyorum	NOT
26836	allah beterinden korusun abim . çok teşekkür ederim . hayırlı akşamlar .	NOT
25137	altın kelebek ödüllerinde sadece pembik tilki ve deniz seki'nin kısa videolarını izledim . davetliler gecenin sonuna kadar nasıl dayandı bu zulme cidden merak ediyorum . bir de o giyilen kıyafetler nedir ya	OFF
21696	doğru yönde birçok defa küçük adım atmak , geriye doğru tökezletecek öne büyük bir sıçrama yapmaktan daha iyidir .	NOT
37524	karşı apartmandaki üniversiteli çocuklar son ses ilahi dinliyorlar , neden reis neden peki ...	NOT
38715	bu gece aşırı açım aşşşırııı	NOT
43120	canımızın kıymeti yok yemin ederim bunlar bile elini kolunu sallayarak girdiyse ülkeye avrupalı devletler asker bize şeker	OFF
36573	5 tane götüm olsa bir tanesi nüde atmam buna	OFF
34984	bugün sabaha kadar kutlama var	NOT
32966	güzeli sevdiğimiz için değil de güzel sevdiğimiz için kaybediyoruz belki de bizi	NOT
33943	biz bugün niye 7 de uyandık	NOT
44472	sabah sabah taşa gurbet ellerde bunu görmek biraz üzdü	NOT
41894	dennis rohan deli raporu verilerek serbest bırakılmıştı ilk fırsatta . 28 şubattan dolayı hala içeride tutuklu kalanlar / ölenler aklıma geldi . bugün israilin geldiği noktayı açıklamak için devlet temelli ideolojik duruşun da ne kadar önemli olduğunu algılamak gerekiyor .	NOT
